品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
Apple,iPhone 6S,4888.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间11.2GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/1867031.html,【联通0元购机】Apple iPhone 6s 16G 玫瑰金 移动联通电信4G手机,,388
苹果（Apple）,iPhone 5s,2198.00,2014年,,苹果（IOS）,IOS,苹果,A7芯片 M7运动协处理器,双核,,16GB ROM  （1GB = 10 亿字节）,1GB RAM,,4.0英寸,1136×640,800万像素,120万像素,http://item.jd.com/1278530.html,【联通赠费版】苹果(Apple) iPhone 5s (A1530) 16G 金色 移动联通4G手机,,760
Apple,iPhone 6S Plus,6388.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,64GB ROM(全新状态 可用存储空间55.3GB),,,5.5英寸,1920 x 1080,1200万像素,500万像素,http://item.jd.com/1867056.html,【电信赠费版】Apple iPhone 6s Plus 64G 银色 移动联通电信4G手机,,54
苹果（Apple）,apple,4688.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,128GB ROM,,,4.7英寸,1334×750,1200万像素,500万像素,http://item.jd.com/1955791286.html,Apple iPhone 6S(A1688) 港行 苹果手机 玫瑰金 16G,香港智诚博扬专营店,39
苹果（Apple）,iPhone 5s,2198.00,2014年,,苹果（IOS）,IOS,苹果,A7芯片 M7运动协处理器,双核,,16GB ROM （1GB = 10 亿字节）,1GB RAM,,4.0英寸,1136×640,800万像素,120万像素,http://item.jd.com/1718657.html,【联通赠费版】苹果(Apple) iPhone 5s (A1530) 16G 银色 移动联通4G手机,,48
苹果（Apple）,iPhone6splus,6588.00,2015年,,苹果（IOS）,IOS,苹果,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1200万像素,500万像素,http://item.jd.com/1953968512.html,Apple iPhone6s Plus（A1687）港版 移动联通4G 玫瑰金色 64GB,量子科技专营店,334
Apple,iPhone 6S,4888.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间11.2GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/1867026.html,【联通0元购机】Apple iPhone 6s 16G 金色 移动联通电信4G手机,,367
Apple,iPhone 6S,5688.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,64GB ROM(全新状态 可用存储空间55.3GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/1867691.html,【联通0元购机】Apple iPhone 6s 64G 银色 移动联通电信4G手机,,153
苹果（Apple）,iPhone6s,4488.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,其它,,,4.7英寸,1334×750,1200万像素,500万像素,http://item.jd.com/1955689231.html,全球购 海外版 苹果 iPhone 6s 移动 联通 双4G 智能手机   金色 16G  质保180天只换新,GIT通讯数码旗舰店,931
Apple,iPhone 6S Plus,6388.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,64GB ROM(全新状态 可用存储空间55.3GB),,,5.5英寸,1920 x 1080,1200万像素,500万像素,http://item.jd.com/1867039.html,【联通0元购机】Apple iPhone 6s Plus 64G 金色 移动联通电信4G手机,,125
苹果（Apple）,A1688,4688.00,2015年,,苹果（IOS）,IOS,苹果,,,,其它,,,4.7英寸,1334×750,1200万像素,500万像素,http://item.jd.com/1956466459.html,Apple iPhone6s (A1688)  港版 苹果手机 移动联通4G 金色 16G,FUSTAR数码专营店,14
Apple,iPhone 6S Plus,5588.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间11.2GB),,,5.5英寸,1920 x 1080,1200万像素,500万像素,http://item.jd.com/1867670.html,【联通0元购机】Apple iPhone 6s Plus 16G 玫瑰金 移动联通电信4G手机,,130
,iphone6s,6176.00,其它,,,IOS,其他,,,,其它,,,其它,其它,其他,其它,http://item.jd.com/1957498468.html,【eBay精选】苹果/Apple Iphone6S（A1688）4.7英寸屏幕 64GB 玫瑰金色 37,ofertas_net,61
Apple,iPhone 6S,4888.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间11.2GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/1867036.html,【电信赠费版】Apple iPhone 6s 16G 银色 移动联通电信4G手机,,173
Apple,iPhone 6S,4888.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间11.2GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/1867037.html,【电信赠费版】Apple iPhone 6s 16G 深空灰 移动联通电信4G手机,,121
苹果（Apple）,iphone6,4588.00,2014年,,苹果（IOS）,IOS,苹果,,,,16GB ROM,,,4.7英寸,1334×750,800万像素,120万像素,http://item.jd.com/1957399789.html,Apple iPhone6（A1586）港版 移动联通4G 金色 64GB,量子科技专营店,24
苹果（Apple）,iPhone 5s,2398.00,2014年,,苹果（IOS）,IOS,苹果,A7芯片 M7运动协处理器,双核,,16GB ROM  （1GB = 10 亿字节）,1GB RAM,,4.0英寸,1136×640,800万像素,120万像素,http://item.jd.com/1278543.html,【联通赠费版】苹果(Apple) iPhone 5s (A1530) 16G 深空灰色 移动联通4G手机,,38
苹果（Apple）,iPhone6s,6588.00,2015年,,,IOS,其他,,,,其它,,,5.5英寸,1334×750,1200万像素,500万像素,http://item.jd.com/1954084916.html,全球购  Apple iPhone6s plus 全网通 4G手机 中国/澳门行货 深空灰 64GB 质保30天包退/官方保修一年,GIT通讯数码旗舰店,191
Apple,iPhone 6S,5688.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,64GB ROM(全新状态 可用存储空间55.3GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/1867689.html,【联通0元购机】Apple iPhone 6s 64G 金色 移动联通电信4G手机,,217
,A1586,3898.00,2014年,9月,,IOS,苹果,,,,其它,,,4.7英寸,1334×750,800万像素,130万以下,http://item.jd.com/1956450226.html,Apple iPhone6(A1586) 港版 移动联通 4G手机 银色 16G,FUSTAR数码专营店,10
苹果（Apple）,A1524,5588.00,2014年,,苹果（IOS）,IOS,苹果,,,,16GB ROM,,,5.5英寸,"1920×1080(FHD,1080P)",800万像素,120万像素,http://item.jd.com/1953969194.html,Apple iPhone6Plus（A1524）港版 移动联通4G 深空灰色 64GB,量子科技专营店,15
,6s,5388.00,其它,,,IOS,苹果,,,,其它,,,4.7英寸,"1920×1080(FHD,1080P)",1200万像素,500万像素,http://item.jd.com/1958921275.html,全球购 亚太版 苹果 iPhone 6s 移动 联通 双4G智能手机  深空灰 64GB  质保一年只换新,GIT通讯数码旗舰店,8
﻿苹果（Apple）,A1524,4868.00,2014年,,,其他,苹果,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",800万像素,120万像素,http://item.jd.com/1956139721.html,Apple iPhone6 plus(A1524) 港版 移动联通4G手机 金色 16G,FUSTAR数码专营店,4
Apple,iPhone 6S,4888.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间11.2GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/1867009.html,【联通0元购机】Apple iPhone 6s 16G 深空灰 移动联通电信4G手机,,100
,A1530,2249.00,2013年,9月,,其他,苹果,,,,其它,,,4.0英寸,1136×640,800万像素,130万以下,http://item.jd.com/1954732553.html,Apple iPhone5s (A1530) 亚洲版 移动联通 4G手机 金色 16G,FUSTAR数码专营店,71
苹果（Apple）,6,3988.00,2014年,9月,苹果（IOS）,IOS,苹果,,双核,,其它,1GB RAM,,4.7英寸,1334×750,800万像素,120万像素,http://item.jd.com/1952358667.html,全球购 亚太版 苹果 iPhone 6 智能手机 移动 联通 4G 金色 16GB 质保180天只换新,GIT通讯数码旗舰店,374
Apple,iPhone 6S Plus,6388.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,64GB ROM(全新状态 可用存储空间55.3GB),,,5.5英寸,1920 x 1080,1200万像素,500万像素,http://item.jd.com/1867047.html,【联通0元购机】Apple iPhone 6s Plus 64G 银色 移动联通电信4G手机,,30
苹果（Apple）,A1687,6288.00,2015年,,苹果（IOS）,IOS,苹果,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1200万像素,500万像素,http://item.jd.com/1954424267.html,Apple iPhone6s plus(A1687)  港版 苹果手机 移动联通4G 深空灰 64G,FUSTAR数码专营店,95
苹果（Apple）,6s,5488.00,2016年,,苹果（IOS）,IOS,苹果,,,,16GB ROM,,,4.7英寸,1334×750,1200万像素,500万像素,http://item.jd.com/1959671483.html,全球购 Apple iphone 6S  纯正美版 苹果手机 三网通4G智能手机 玫瑰金色 64G,香港智诚博扬专营店,1
苹果（Apple）,6p,4888.00,2014年,,苹果（IOS）,iOS7,苹果,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",800万像素,120万像素,http://item.jd.com/1952362745.html,全球购 苹果 iPhone6 Plus  智能手机 移动 联通 电信 全网通 金色 16G 质保一年只换新,GIT通讯数码旗舰店,87
Apple,iPhone 6S,4888.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间11.2GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/1867027.html,【联通0元购机】Apple iPhone 6s 16G 银色 移动联通电信4G手机,,159
Apple,iPhone 6S,4886.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间约10.8GB),,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/2205510.html,【天津移动购机赠费】Apple iPhone 6s (A1700) 16G 银色 移动联通电信4G手机,中国移动官方旗舰店,2
,5S,2199.00,2013年,,,IOS,苹果,,,,其它,,,4.0英寸,1136×640,800万像素,130万像素,http://item.jd.com/1956903875.html,Apple iPhone5s (A1530) 港版 移动联通 4G手机 金色 16G,FUSTAR数码专营店,5
APPLE,A1524,4355.00,2014年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM,,,5.5英寸,"1920×1080(FHD,1080P)",800万像素,120万像素,http://item.jd.com/1954125273.html,【eBay精选】苹果Apple iPhone 6 Plus (A1524) 16GB 灰色,imobileru,4
Apple,iPhone 6S Plus,5588.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM(全新状态 可用存储空间11.2GB),,,5.5英寸,1920 x 1080,1200万像素,500万像素,http://item.jd.com/1867687.html,【联通0元购机】Apple iPhone 6s Plus 16G 金色 移动联通电信4G手机,,118
,,60.00,,,,,,,,,,,,,,,,http://item.jd.com/2150897.html,4G白卡（仅限天津使用），短信写卡，不用换号，尊享4G网络和服务,,2052
苹果（Apple）,iPhone 6 Plus A1593,5588.00,2014年,9月,苹果（IOS）,IOS,苹果,,,,64GB ROM(全新状态 可用存储空间约55.3GB),,,5.5英寸,1920 x 1080,800万像素,120万像素,http://item.jd.com/1219059.html,【移动购机赠费】Apple iPhone 6 Plus (A1593) 64GB 深空灰色 移动4G手机,中国移动官方旗舰店,368
苹果（Apple）,iPhone 6S,4987.00,2015年,,,IOS,苹果,,,,16GB ROM,,,4.7英寸,1334 x 750,1200万像素,500万像素,http://item.jd.com/2145640.html,Apple iPhone 6s (A1700) 16G 金色 移动联通电信4G手机+dostyle蓝牙耳机套装,京东Apple产品专营店,105644
苹果（Apple）,watch,4288.00,2015年,,,IOS,其他,,,,其它,,,其它,其它,其他,其它,http://item.jd.com/1954352616.html,全球购 亚太版 苹果 Apple Watch 42毫米 限量红 运动  MLLE2ZP/A  标准版 质保180天只换新+官方保修一年,GIT通讯数码旗舰店,3
,watch,5288.00,2015年,,,IOS,其他,,,,其它,,,其它,其它,其他,其它,http://item.jd.com/1955380484.html,全球购 亚太版 苹果（Apple）Watch 42毫米 MJ3Y2ZP/A 米兰尼斯 标准版 质保180天只换新+官方一年保修,GIT通讯数码旗舰店,1
苹果（Apple）,A1687,6268.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,16GB ROM,,,5.5英寸,"1920×1080(FHD,1080P)",1200万像素,500万像素,http://item.jd.com/1955792692.html,Apple iPhone 6S plus(A1687)  港行 苹果手机 玫瑰金 64G,香港智诚博扬专营店,22
苹果（Apple）,6s,4588.00,2016年,,苹果（IOS）,IOS,苹果,,,,16GB ROM,,,4.7英寸,1334×750,1200万像素,500万像素,http://item.jd.com/1961714299.html,全球购 Apple iphone 6S  新加坡版 苹果手机 移动联通双4G智能手机 银色 16G,香港智诚博扬专营店,0
苹果（Apple）,6S,6179.00,2015年,9月,苹果（IOS）,IOS,苹果,,,,32GB ROM,,,其它,1334×750,1200万像素,500万像素,http://item.jd.com/1961772929.html,Apple/苹果 iPhone6s（A1688）港版 移动联通4G 金色 128G,surepromise手机海外旗舰店,0
